Date,Open,Close,High,Low
"Aug 18, 2021","1,546.71","1,551.87","1,557.08","1,545.33"
"Aug 17, 2021","1,536.94","1,544.22","1,545.95","1,533.32"
"Aug 16, 2021","1,527.08","1,531.24","1,532.94","1,512.28"
"Aug 13, 2021","1,530.68","1,528.32","1,541.08","1,525.51"
"Aug 11, 2021","1,549.41","1,532.71","1,550.74","1,531.58"
"Aug 10, 2021","1,544.31","1,542.62","1,551.61","1,539.40"
"Aug 09, 2021","1,528.16","1,540.19","1,543.71","1,525.29"
"Aug 06, 2021","1,530.43","1,521.72","1,537.27","1,514.67"
"Aug 05, 2021","1,544.83","1,527.66","1,547.38","1,526.91"
"Aug 04, 2021","1,542.11","1,545.86","1,548.63","1,533.36"
"Aug 03, 2021","1,525.24","1,540.51","1,540.52","1,524.37"
"Aug 02, 2021","1,523.42","1,525.11","1,525.73","1,513.71"
"Jul 30, 2021","1,536.91","1,521.92","1,539.03","1,516.77"
"Jul 29, 2021","1,541.80","1,537.78","1,545.08","1,533.94"
"Jul 27, 2021","1,547.40","1,537.63","1,551.43","1,531.81"
"Jul 23, 2021","1,550.86","1,545.10","1,553.25","1,540.35"
"Jul 22, 2021","1,549.85","1,552.36","1,554.65","1,546.26"
"Jul 21, 2021","1,543.17","1,540.88","1,545.39","1,532.34"
"Jul 20, 2021","1,551.26","1,538.86","1,552.38","1,530.62"
"Jul 19, 2021","1,557.81","1,556.01","1,563.88","1,551.79"
"Jul 16, 2021","1,569.23","1,574.37","1,575.66","1,567.17"
"Jul 15, 2021","1,575.05","1,572.01","1,580.43","1,570.96"
"Jul 14, 2021","1,570.12","1,569.70","1,573.04","1,561.00"
"Jul 13, 2021","1,557.26","1,570.99","1,571.82","1,555.88"
"Jul 12, 2021","1,558.63","1,549.84","1,561.72","1,544.71"
"Jul 09, 2021","1,537.97","1,552.09","1,554.60","1,535.69"
"Jul 08, 2021","1,563.96","1,543.67","1,567.33","1,540.56"
"Jul 07, 2021","1,585.04","1,576.60","1,587.70","1,574.14"
"Jul 06, 2021","1,585.96","1,591.43","1,594.15","1,585.34"
"Jul 05, 2021","1,580.69","1,579.28","1,582.46","1,573.67"
"Jul 02, 2021","1,591.37","1,578.49","1,596.05","1,574.92"
"Jul 01, 2021","1,591.04","1,593.75","1,596.36","1,584.69"
"Jun 30, 2021","1,597.26","1,587.79","1,600.18","1,584.71"
"Jun 29, 2021","1,580.89","1,591.43","1,596.08","1,579.44"
"Jun 28, 2021","1,572.18","1,579.17","1,581.34","1,565.31"
"Jun 25, 2021","1,592.02","1,582.67","1,596.16","1,577.63"
"Jun 24, 2021","1,587.73","1,585.72","1,589.33","1,569.93"
"Jun 23, 2021","1,605.31","1,592.08","1,606.39","1,590.63"
"Jun 22, 2021","1,610.85","1,599.23","1,613.66","1,598.56"
"Jun 21, 2021","1,596.96","1,601.13","1,602.66","1,590.55"
"Jun 18, 2021","1,619.88","1,612.98","1,622.43","1,604.44"
"Jun 17, 2021","1,621.38","1,617.65","1,631.69","1,615.62"
"Jun 16, 2021","1,622.78","1,624.79","1,631.23","1,619.23"
"Jun 15, 2021","1,634.45","1,622.31","1,636.10","1,618.60"
"Jun 14, 2021","1,641.68","1,633.06","1,642.80","1,629.33"
"Jun 11, 2021","1,632.04","1,636.56","1,636.92","1,628.14"
"Jun 10, 2021","1,631.92","1,625.27","1,636.22","1,623.57"
"Jun 09, 2021","1,618.06","1,626.27","1,628.42","1,617.83"
"Jun 08, 2021","1,614.85","1,612.88","1,618.70","1,605.31"
"Jun 07, 2021","1,618.74","1,612.59","1,625.56","1,611.78"
"Jun 04, 2021","1,613.72","1,611.53","1,622.89","1,611.34"
"Jun 02, 2021","1,624.83","1,617.55","1,627.67","1,612.94"
"Jun 01, 2021","1,602.65","1,618.59","1,620.53","1,598.66"
"May 31, 2021","1,582.56","1,593.59","1,594.65","1,578.09"
"May 28, 2021","1,590.44","1,581.98","1,595.45","1,579.53"
"May 27, 2021","1,570.50","1,582.96","1,587.54","1,568.89"
"May 25, 2021","1,562.89","1,568.58","1,571.34","1,560.21"
"May 24, 2021","1,555.23","1,551.85","1,559.21","1,547.29"
"May 21, 2021","1,559.82","1,552.44","1,560.51","1,546.55"
"May 20, 2021","1,565.39","1,554.54","1,568.72","1,554.54"
"May 19, 2021","1,561.97","1,562.24","1,570.05","1,557.83"
"May 18, 2021","1,559.93","1,566.80","1,570.37","1,558.85"
"May 17, 2021","1,542.23","1,549.16","1,554.08","1,529.69"
"May 14, 2021","1,555.72","1,549.48","1,558.86","1,532.29"
"May 13, 2021","1,554.10","1,548.13","1,561.80","1,501.02"
"May 12, 2021","1,576.66","1,571.85","1,578.34","1,557.94"
"May 11, 2021","1,579.25","1,578.93","1,590.54","1,566.91"
"May 10, 2021","1,596.61","1,588.15","1,596.80","1,576.79"
"May 07, 2021","1,582.25","1,585.03","1,589.21","1,577.19"
"May 06, 2021","1,553.27","1,571.91","1,575.37","1,551.42"
"May 05, 2021","1,581.86","1,549.22","1,583.27","1,547.35"
"Apr 30, 2021","1,591.12","1,583.13","1,593.23","1,580.74"
"Apr 29, 2021","1,584.55","1,590.46","1,592.90","1,583.98"
"Apr 28, 2021","1,565.70","1,576.79","1,578.14","1,563.23"
"Apr 27, 2021","1,564.06","1,559.23","1,570.58","1,553.03"
"Apr 26, 2021","1,552.05","1,559.53","1,561.52","1,544.10"
"Apr 23, 2021","1,563.46","1,553.59","1,564.62","1,550.62"
"Apr 22, 2021","1,585.91","1,568.21","1,587.95","1,564.83"
"Apr 21, 2021","1,576.19","1,580.01","1,584.57","1,575.56"
"Apr 20, 2021","1,574.38","1,580.04","1,582.49","1,570.53"
"Apr 19, 2021","1,555.01","1,574.91","1,574.97","1,552.91"
"Apr 16, 2021","1,543.59","1,548.96","1,550.26","1,529.29"
"Apr 12, 2021","1,561.53","1,541.12","1,562.07","1,539.24"
"Apr 09, 2021","1,562.20","1,566.34","1,572.13","1,561.76"
"Apr 08, 2021","1,554.64","1,558.83","1,564.05","1,552.18"
"Apr 07, 2021","1,566.11","1,556.56","1,570.69","1,555.57"
"Apr 05, 2021","1,599.33","1,579.66","1,601.24","1,575.56"
"Apr 02, 2021","1,603.24","1,596.27","1,606.41","1,595.31"
"Apr 01, 2021","1,594.01","1,595.12","1,600.60","1,590.33"
"Mar 31, 2021","1,592.26","1,587.21","1,593.93","1,585.58"
"Mar 30, 2021","1,589.68","1,589.53","1,593.52","1,585.06"
"Mar 29, 2021","1,582.73","1,583.89","1,592.47","1,580.90"
"Mar 26, 2021","1,577.47","1,574.86","1,580.74","1,566.89"
"Mar 25, 2021","1,576.27","1,571.04","1,580.17","1,571.04"
"Mar 24, 2021","1,557.50","1,570.83","1,570.84","1,555.72"
"Mar 23, 2021","1,572.70","1,564.25","1,574.14","1,562.03"
"Mar 22, 2021","1,563.56","1,566.36","1,571.74","1,555.38"
"Mar 19, 2021","1,562.30","1,563.96","1,566.67","1,554.96"
"Mar 18, 2021","1,579.72","1,568.82","1,583.30","1,567.67"
"Mar 17, 2021","1,562.92","1,566.76","1,571.53","1,559.22"
"Mar 16, 2021","1,569.01","1,564.03","1,573.13","1,562.35"
"Mar 15, 2021","1,573.11","1,565.73","1,575.96","1,562.69"
"Mar 12, 2021","1,579.71","1,568.19","1,584.40","1,562.90"
"Mar 11, 2021","1,582.69","1,575.13","1,584.61","1,569.87"
"Mar 10, 2021","1,553.27","1,573.05","1,573.55","1,550.45"
"Mar 09, 2021","1,553.00","1,550.59","1,554.96","1,537.23"
"Mar 08, 2021","1,559.17","1,543.76","1,562.56","1,540.64"
"Mar 05, 2021","1,531.05","1,544.11","1,553.92","1,529.83"
"Mar 04, 2021","1,535.76","1,534.11","1,540.66","1,527.88"
"Mar 03, 2021","1,510.27","1,543.40","1,543.48","1,510.07"
"Mar 02, 2021","1,503.91","1,503.36","1,509.65","1,500.80"
"Mar 01, 2021","1,493.55","1,500.92","1,505.61","1,487.99"
"Feb 25, 2021","1,508.82","1,496.78","1,511.30","1,494.36"
"Feb 24, 2021","1,503.56","1,491.11","1,507.78","1,485.94"
"Feb 23, 2021","1,487.53","1,500.61","1,506.94","1,486.18"
"Feb 22, 2021","1,504.65","1,478.14","1,505.47","1,476.50"
"Feb 19, 2021","1,504.98","1,500.51","1,507.63","1,493.52"
"Feb 18, 2021","1,519.79","1,511.03","1,524.11","1,510.77"
"Feb 17, 2021","1,519.74","1,514.91","1,528.58","1,513.96"
"Feb 16, 2021","1,528.43","1,523.11","1,531.29","1,522.41"
"Feb 15, 2021","1,515.91","1,522.72","1,529.98","1,513.33"
"Feb 11, 2021","1,520.68","1,508.35","1,521.31","1,503.19"
"Feb 10, 2021","1,526.34","1,516.94","1,527.88","1,513.13"
"Feb 09, 2021","1,524.58","1,518.27","1,529.49","1,516.50"
"Feb 08, 2021","1,508.45","1,516.43","1,517.31","1,507.09"
"Feb 05, 2021","1,491.07","1,496.61","1,498.35","1,488.73"
"Feb 04, 2021","1,486.50","1,482.98","1,492.39","1,477.88"
"Feb 03, 2021","1,498.50","1,481.75","1,500.17","1,481.69"
"Feb 02, 2021","1,491.02","1,486.25","1,496.46","1,480.50"
"Feb 01, 2021","1,465.76","1,478.05","1,481.66","1,456.45"
"Jan 29, 2021","1,478.76","1,466.98","1,480.44","1,455.55"
"Jan 28, 2021","1,482.50","1,468.51","1,492.00","1,467.74"
"Jan 27, 2021","1,510.68","1,498.13","1,515.32","1,498.05"
"Jan 26, 2021","1,497.03","1,512.83","1,514.82","1,490.37"
"Jan 25, 2021","1,498.36","1,501.62","1,505.47","1,491.63"
"Jan 22, 2021","1,508.92","1,497.88","1,518.05","1,494.45"
"Jan 21, 2021","1,525.63","1,513.51","1,529.27","1,510.80"
"Jan 20, 2021","1,524.91","1,515.72","1,529.50","1,511.41"
"Jan 19, 2021","1,519.37","1,522.59","1,529.17","1,518.66"
"Jan 18, 2021","1,511.04","1,510.13","1,515.51","1,503.04"
"Jan 15, 2021","1,537.03","1,519.13","1,544.11","1,513.48"
"Jan 14, 2021","1,545.35","1,535.98","1,552.78","1,533.52"
"Jan 13, 2021","1,548.30","1,547.31","1,561.66","1,542.42"
"Jan 12, 2021","1,536.75","1,539.85","1,542.10","1,528.91"
"Jan 11, 2021","1,539.79","1,536.49","1,550.75","1,527.75"
"Jan 08, 2021","1,528.12","1,536.44","1,538.61","1,521.17"
"Jan 07, 2021","1,510.64","1,513.78","1,519.91","1,502.81"
"Jan 06, 2021","1,506.56","1,492.36","1,514.89","1,485.79"
"Jan 05, 2021","1,467.89","1,506.65","1,506.66","1,466.05"
"Jan 04, 2021","1,428.80","1,468.24","1,468.27","1,425.48"
"Dec 30, 2020","1,467.74","1,449.35","1,479.04","1,445.36"
"Dec 29, 2020","1,452.39","1,461.95","1,468.60","1,440.59"
"Dec 28, 2020","1,505.15","1,452.67","1,512.99","1,452.48"
"Dec 25, 2020","1,463.32","1,486.31","1,486.84","1,462.77"
"Dec 24, 2020","1,420.60","1,451.52","1,453.87","1,409.75"
"Dec 23, 2020","1,422.59","1,416.02","1,440.28","1,414.36"
"Dec 22, 2020","1,405.42","1,424.39","1,428.11","1,388.23"
"Dec 21, 2020","1,429.50","1,401.78","1,453.88","1,401.58"
"Dec 18, 2020","1,485.27","1,482.38","1,489.78","1,475.01"
"Dec 17, 2020","1,487.70","1,483.89","1,495.37","1,483.32"
"Dec 16, 2020","1,487.28","1,482.09","1,488.86","1,475.09"
"Dec 15, 2020","1,468.22","1,477.21","1,478.61","1,459.97"
"Dec 14, 2020","1,491.87","1,476.13","1,495.18","1,471.56"
"Dec 09, 2020","1,490.77","1,482.67","1,503.89","1,474.83"
"Dec 08, 2020","1,448.08","1,478.92","1,484.73","1,442.65"
"Dec 04, 2020","1,439.82","1,449.83","1,454.94","1,439.14"
"Dec 03, 2020","1,424.16","1,438.32","1,439.22","1,420.69"
"Dec 02, 2020","1,416.58","1,417.95","1,430.49","1,415.10"
"Dec 01, 2020","1,418.06","1,420.87","1,430.03","1,416.39"
"Nov 30, 2020","1,429.99","1,408.31","1,435.04","1,408.02"
"Nov 27, 2020","1,431.26","1,437.78","1,444.53","1,429.43"
"Nov 26, 2020","1,420.96","1,433.56","1,433.57","1,416.79"
"Nov 25, 2020","1,416.84","1,415.72","1,428.36","1,392.42"
"Nov 24, 2020","1,429.44","1,401.63","1,432.56","1,401.29"
"Nov 23, 2020","1,397.53","1,420.43","1,422.43","1,395.58"
"Nov 20, 2020","1,369.96","1,389.34","1,390.37","1,368.20"
"Nov 19, 2020","1,363.58","1,369.42","1,375.02","1,362.41"
"Nov 18, 2020","1,345.76","1,364.59","1,364.64","1,341.46"
"Nov 17, 2020","1,356.41","1,349.81","1,365.91","1,344.55"
"Nov 16, 2020","1,360.94","1,351.06","1,365.87","1,351.04"
"Nov 13, 2020","1,330.49","1,346.47","1,352.51","1,327.73"
"Nov 12, 2020","1,340.43","1,336.31","1,341.57","1,327.17"
"Nov 11, 2020","1,353.65","1,345.34","1,356.83","1,331.39"
"Nov 10, 2020","1,330.14","1,341.24","1,346.72","1,313.04"
"Nov 09, 2020","1,281.41","1,285.88","1,293.90","1,277.52"
"Nov 06, 2020","1,265.84","1,260.08","1,270.22","1,251.08"
"Nov 05, 2020","1,234.61","1,264.32","1,266.58","1,232.72"
"Nov 04, 2020","1,223.67","1,222.44","1,231.05","1,214.49"
"Nov 03, 2020","1,210.06","1,221.33","1,222.78","1,209.90"
"Nov 02, 2020","1,196.64","1,202.16","1,202.55","1,191.44"
"Oct 30, 2020","1,204.05","1,194.95","1,204.99","1,187.49"
"Oct 29, 2020","1,200.43","1,201.64","1,206.84","1,195.99"
"Oct 28, 2020","1,207.42","1,207.94","1,217.88","1,205.88"
"Oct 27, 2020","1,201.45","1,208.95","1,212.03","1,197.74"
"Oct 26, 2020","1,212.49","1,207.97","1,215.79","1,205.81"
"Oct 22, 2020","1,214.63","1,213.61","1,223.48","1,204.73"
"Oct 21, 2020","1,217.10","1,216.48","1,222.62","1,211.85"
"Oct 20, 2020","1,205.33","1,210.67","1,219.16","1,202.03"
"Oct 19, 2020","1,213.88","1,208.75","1,214.62","1,206.38"
"Oct 16, 2020","1,245.40","1,233.68","1,247.89","1,226.95"
"Oct 15, 2020","1,255.05","1,242.96","1,258.09","1,240.75"
"Oct 14, 2020","1,269.49","1,263.99","1,270.83","1,257.90"
"Oct 12, 2020","1,269.50","1,273.43","1,277.31","1,266.16"
"Oct 09, 2020","1,279.79","1,267.14","1,280.81","1,264.24"
"Oct 08, 2020","1,269.85","1,274.83","1,282.65","1,269.50"
"Oct 07, 2020","1,248.25","1,263.71","1,264.29","1,245.09"
"Oct 06, 2020","1,251.89","1,250.15","1,257.46","1,249.14"
"Oct 05, 2020","1,245.79","1,242.99","1,248.67","1,239.06"
"Oct 02, 2020","1,245.11","1,237.54","1,246.78","1,231.11"
"Oct 01, 2020","1,244.23","1,247.59","1,247.59","1,232.97"
"Sep 30, 2020","1,259.08","1,237.04","1,260.06","1,236.53"
"Sep 29, 2020","1,266.77","1,257.34","1,267.67","1,254.34"
"Sep 28, 2020","1,251.23","1,263.02","1,264.50","1,251.12"
"Sep 25, 2020","1,251.67","1,244.94","1,256.40","1,241.66"
"Sep 24, 2020","1,255.79","1,247.46","1,260.31","1,241.52"
"Sep 23, 2020","1,271.19","1,264.01","1,272.59","1,260.64"
"Sep 22, 2020","1,271.36","1,267.63","1,275.27","1,262.41"
"Sep 21, 2020","1,293.77","1,275.16","1,295.35","1,273.44"
"Sep 18, 2020","1,287.74","1,288.39","1,293.29","1,280.43"
"Sep 17, 2020","1,289.60","1,284.40","1,292.42","1,280.11"
"Sep 16, 2020","1,287.01","1,293.48","1,295.80","1,284.09"
"Sep 15, 2020","1,276.93","1,286.18","1,287.04","1,274.62"
"Sep 14, 2020","1,285.16","1,272.34","1,287.35","1,270.59"
"Sep 11, 2020","1,290.16","1,279.96","1,296.13","1,279.33"
"Sep 10, 2020","1,295.01","1,290.89","1,298.33","1,286.15"
"Sep 09, 2020","1,279.24","1,293.40","1,295.55","1,276.38"
"Sep 08, 2020","1,305.64","1,293.80","1,305.85","1,293.33"
"Sep 03, 2020","1,320.63","1,311.95","1,322.66","1,308.84"
"Sep 02, 2020","1,304.70","1,315.88","1,316.08","1,301.78"
"Sep 01, 2020","1,312.75","1,305.57","1,316.68","1,301.14"
"Aug 31, 2020","1,328.70","1,310.66","1,333.30","1,308.73"
"Aug 28, 2020","1,335.30","1,323.31","1,337.61","1,319.45"
"Aug 27, 2020","1,322.48","1,326.81","1,331.64","1,320.91"
"Aug 26, 2020","1,317.74","1,322.55","1,323.97","1,311.14"
"Aug 25, 2020","1,324.81","1,315.99","1,327.42","1,315.13"
"Aug 24, 2020","1,305.22","1,317.11","1,318.20","1,299.05"
"Aug 21, 2020","1,305.82","1,299.26","1,307.64","1,296.68"
"Aug 20, 2020","1,296.37","1,296.79","1,303.72","1,292.59"
"Aug 19, 2020","1,331.54","1,308.67","1,332.79","1,301.97"
"Aug 18, 2020","1,321.38","1,330.11","1,330.40","1,321.07"
"Aug 17, 2020","1,329.82","1,320.91","1,331.80","1,315.89"
"Aug 14, 2020","1,345.56","1,327.05","1,347.63","1,324.97"
"Aug 13, 2020","1,349.08","1,346.69","1,353.53","1,343.09"
"Aug 11, 2020","1,334.10","1,336.84","1,343.16","1,332.24"
"Aug 10, 2020","1,327.16","1,322.01","1,330.17","1,321.90"
"Aug 07, 2020","1,331.92","1,324.40","1,333.21","1,321.16"
"Aug 06, 2020","1,336.13","1,333.22","1,346.49","1,333.18"
"Aug 05, 2020","1,335.52","1,337.35","1,341.23","1,326.07"
"Aug 04, 2020","1,330.60","1,330.81","1,338.08","1,328.13"
"Aug 03, 2020","1,324.46","1,321.23","1,325.31","1,311.25"
"Jul 31, 2020","1,314.99","1,328.53","1,328.64","1,303.25"
"Jul 30, 2020","1,345.09","1,315.74","1,347.45","1,313.10"
"Jul 29, 2020","1,346.60","1,338.35","1,349.91","1,337.03"
"Jul 24, 2020","1,348.81","1,340.92","1,350.93","1,337.21"
"Jul 23, 2020","1,356.97","1,359.65","1,363.90","1,348.92"
"Jul 22, 2020","1,380.97","1,357.04","1,382.29","1,356.86"
"Jul 21, 2020","1,366.83","1,377.00","1,379.15","1,366.59"
"Jul 20, 2020","1,358.62","1,358.29","1,365.71","1,352.03"
"Jul 17, 2020","1,353.27","1,359.58","1,361.39","1,350.10"
"Jul 16, 2020","1,354.23","1,347.86","1,357.26","1,343.02"
"Jul 15, 2020","1,351.50","1,354.31","1,356.93","1,344.76"
"Jul 14, 2020","1,332.87","1,341.07","1,342.30","1,326.65"
"Jul 13, 2020","1,361.75","1,342.37","1,363.82","1,339.69"
"Jul 10, 2020","1,357.99","1,350.50","1,363.28","1,346.72"
"Jul 09, 2020","1,367.24","1,365.81","1,370.80","1,358.03"
"Jul 08, 2020","1,371.91","1,362.46","1,379.71","1,361.24"
"Jul 07, 2020","1,389.18","1,373.22","1,391.77","1,373.20"
"Jul 03, 2020","1,377.67","1,372.27","1,380.08","1,370.37"
"Jul 02, 2020","1,357.21","1,374.13","1,376.31","1,353.50"
"Jul 01, 2020","1,345.62","1,349.44","1,350.16","1,331.60"
"Jun 30, 2020","1,344.54","1,339.03","1,351.45","1,339.03"
"Jun 29, 2020","1,320.73","1,329.76","1,329.94","1,312.59"
"Jun 26, 2020","1,335.55","1,330.34","1,344.04","1,328.49"
"Jun 25, 2020","1,317.72","1,325.88","1,325.88","1,306.67"
"Jun 24, 2020","1,362.42","1,333.43","1,365.46","1,333.32"
"Jun 23, 2020","1,359.55","1,356.43","1,361.84","1,351.92"
"Jun 22, 2020","1,359.30","1,352.18","1,367.98","1,347.60"
"Jun 19, 2020","1,376.89","1,370.82","1,380.02","1,368.03"
"Jun 18, 2020","1,359.68","1,372.98","1,377.39","1,358.11"
"Jun 17, 2020","1,362.78","1,376.18","1,381.00","1,358.27"
"Jun 16, 2020","1,374.59","1,367.13","1,376.99","1,362.38"
"Jun 15, 2020","1,373.50","1,341.99","1,379.78","1,338.25"
"Jun 12, 2020","1,359.00","1,382.56","1,386.22","1,353.51"
"Jun 11, 2020","1,413.20","1,396.77","1,421.51","1,384.68"
"Jun 10, 2020","1,417.04","1,418.77","1,423.36","1,402.46"
"Jun 09, 2020","1,438.64","1,408.37","1,448.13","1,400.87"
"Jun 08, 2020","1,449.76","1,438.66","1,454.95","1,429.68"
"Jun 05, 2020","1,416.72","1,435.70","1,438.09","1,402.77"
"Jun 04, 2020","1,396.25","1,411.01","1,413.54","1,393.21"
"Jun 02, 2020","1,361.64","1,374.18","1,374.29","1,357.23"
"Jun 01, 2020","1,355.39","1,352.37","1,362.46","1,348.99"
"May 29, 2020","1,333.70","1,342.85","1,342.88","1,323.12"
"May 28, 2020","1,356.02","1,337.51","1,358.60","1,337.50"
"May 27, 2020","1,339.18","1,345.11","1,345.53","1,328.07"
"May 26, 2020","1,335.87","1,336.09","1,345.31","1,332.30"
"May 25, 2020","1,308.16","1,320.98","1,323.43","1,302.12"
"May 22, 2020","1,309.92","1,303.97","1,311.54","1,286.76"
"May 21, 2020","1,330.84","1,320.69","1,333.25","1,315.03"
"May 20, 2020","1,311.36","1,322.20","1,322.22","1,306.96"
"May 19, 2020","1,308.96","1,309.95","1,318.01","1,304.49"
"May 18, 2020","1,290.11","1,286.53","1,295.94","1,283.60"
"May 15, 2020","1,287.06","1,280.76","1,289.24","1,278.86"
"May 14, 2020","1,286.63","1,280.40","1,290.24","1,275.85"
"May 13, 2020","1,297.03","1,294.55","1,303.28","1,290.47"
"May 12, 2020","1,286.31","1,299.69","1,301.88","1,283.87"
"May 11, 2020","1,277.41","1,287.30","1,293.35","1,276.60"
"May 08, 2020","1,265.23","1,266.02","1,270.54","1,256.74"
"May 07, 2020","1,274.50","1,257.98","1,277.36","1,252.20"
"May 05, 2020","1,287.70","1,278.63","1,289.09","1,278.50"
"Apr 30, 2020","1,297.93","1,301.66","1,301.66","1,292.97"
"Apr 29, 2020","1,282.57","1,282.68","1,286.45","1,275.68"
"Apr 28, 2020","1,267.46","1,274.99","1,283.01","1,260.96"
"Apr 27, 2020","1,271.22","1,267.41","1,272.75","1,258.45"
"Apr 24, 2020","1,274.21","1,258.78","1,280.02","1,255.73"
"Apr 23, 2020","1,266.61","1,272.53","1,276.18","1,260.80"
"Apr 22, 2020","1,245.90","1,261.81","1,262.43","1,231.58"
"Apr 21, 2020","1,247.52","1,252.92","1,260.96","1,243.58"
"Apr 20, 2020","1,241.94","1,266.40","1,273.25","1,237.22"
"Apr 17, 2020","1,230.34","1,239.24","1,239.52","1,218.57"
"Apr 16, 2020","1,226.16","1,200.15","1,231.05","1,200.14"
"Apr 15, 2020","1,253.92","1,236.10","1,261.66","1,233.66"
"Apr 14, 2020","1,252.50","1,256.35","1,267.55","1,241.10"
"Apr 13, 2020","1,229.21","1,236.78","1,237.23","1,220.00"
"Apr 10, 2020","1,207.47","1,228.03","1,228.07","1,205.15"
"Apr 09, 2020","1,220.78","1,210.48","1,243.50","1,202.25"
"Apr 08, 2020","1,202.00","1,205.77","1,213.55","1,192.98"
"Apr 07, 2020","1,184.87","1,214.95","1,220.67","1,173.14"
"Apr 03, 2020","1,150.86","1,138.84","1,156.59","1,130.54"
"Apr 02, 2020","1,113.91","1,138.27","1,142.47","1,105.31"
"Apr 01, 2020","1,117.51","1,105.51","1,132.10","1,105.34"
