Date,Open,Close,High,Low
"Sep 13, 2020","1,354.03","1,354.74","1,359.68","1,340.44"
"Sep 10, 2020","1,383.43","1,362.28","1,385.16","1,359.25"
"Sep 09, 2020","1,383.31","1,382.59","1,390.72","1,379.93"
"Sep 08, 2020","1,409.71","1,384.44","1,417.89","1,377.42"
"Sep 07, 2020","1,390.82","1,406.36","1,406.72","1,387.74"
"Sep 06, 2020","1,363.07","1,394.51","1,397.97","1,359.73"
"Sep 03, 2020","1,441.49","1,387.91","1,442.50","1,387.91"
"Sep 02, 2020","1,444.77","1,438.03","1,450.08","1,435.51"
"Sep 01, 2020","1,448.15","1,441.11","1,451.20","1,436.41"
"Aug 31, 2020","1,461.07","1,444.96","1,464.48","1,440.24"
"Aug 30, 2020","1,456.30","1,456.91","1,464.26","1,454.54"
"Aug 27, 2020","1,458.12","1,451.27","1,463.16","1,449.96"
"Aug 26, 2020","1,447.05","1,462.43","1,462.43","1,446.54"
"Aug 25, 2020","1,440.86","1,444.28","1,449.13","1,440.86"
"Aug 24, 2020","1,436.47","1,434.59","1,443.62","1,431.67"
"Aug 23, 2020","1,409.41","1,431.05","1,431.05","1,409.41"
"Aug 20, 2020","1,424.63","1,409.53","1,425.10","1,403.52"
"Aug 19, 2020","1,437.01","1,427.07","1,439.57","1,425.21"
"Aug 18, 2020","1,447.14","1,434.57","1,448.05","1,432.97"
"Aug 17, 2020","1,442.68","1,438.64","1,446.59","1,434.40"
"Aug 16, 2020","1,434.20","1,438.70","1,443.20","1,433.54"
"Aug 13, 2020","1,425.93","1,419.29","1,426.84","1,416.13"
"Aug 12, 2020","1,409.80","1,424.31","1,424.31","1,409.74"
"Aug 11, 2020","1,387.92","1,408.97","1,413.00","1,387.92"
"Aug 10, 2020","1,380.54","1,383.62","1,387.44","1,380.04"
"Aug 09, 2020","1,370.88","1,378.32","1,378.67","1,370.46"
"Aug 06, 2020","1,383.00","1,371.09","1,383.68","1,370.37"
"Aug 05, 2020","1,363.80","1,380.23","1,382.85","1,363.80"
"Aug 04, 2020","1,358.53","1,359.63","1,362.21","1,353.42"
"Aug 03, 2020","1,342.39","1,349.73","1,349.81","1,341.68"
"Aug 02, 2020","1,337.55","1,340.13","1,342.61","1,337.03"
"Jul 29, 2020","1,315.74","1,328.86","1,331.93","1,313.43"
"Jul 28, 2020","1,324.93","1,325.22","1,332.52","1,324.66"
"Jul 27, 2020","1,322.55","1,320.36","1,327.31","1,318.68"
"Jul 26, 2020","1,320.59","1,319.57","1,320.65","1,311.85"
"Jul 23, 2020","1,343.72","1,330.87","1,348.84","1,330.87"
"Jul 22, 2020","1,342.98","1,340.93","1,343.58","1,329.22"
"Jul 21, 2020","1,322.66","1,340.03","1,344.93","1,322.66"
"Jul 20, 2020","1,301.98","1,314.25","1,316.49","1,300.16"
"Jul 19, 2020","1,301.65","1,299.99","1,312.27","1,299.99"
"Jul 16, 2020","1,308.80","1,299.36","1,309.46","1,299.36"
"Jul 15, 2020","1,287.45","1,308.33","1,313.01","1,287.45"
"Jul 14, 2020","1,281.49","1,277.67","1,281.49","1,263.92"
"Jul 13, 2020","1,266.52","1,284.65","1,286.44","1,266.52"
"Jul 12, 2020","1,250.41","1,260.68","1,264.57","1,246.14"
"Jul 09, 2020","1,247.07","1,244.25","1,253.58","1,241.53"
"Jul 08, 2020","1,252.72","1,244.11","1,257.10","1,243.75"
"Jul 07, 2020","1,274.00","1,262.19","1,276.25","1,255.42"
"Jul 06, 2020","1,267.01","1,272.70","1,280.53","1,251.65"
"Jul 05, 2020","1,286.91","1,259.55","1,286.91","1,257.54"
"Jul 02, 2020","1,278.51","1,294.09","1,297.46","1,278.35"
"Jul 01, 2020","1,253.25","1,278.35","1,278.35","1,253.22"
"Jun 30, 2020","1,239.89","1,249.58","1,252.17","1,239.56"
"Jun 29, 2020","1,229.20","1,235.65","1,237.50","1,226.37"
"Jun 28, 2020","1,258.27","1,230.64","1,258.66","1,230.64"
"Jun 25, 2020","1,278.95","1,271.11","1,280.39","1,268.53"
"Jun 24, 2020","1,311.43","1,285.61","1,311.86","1,285.03"
"Jun 23, 2020","1,310.60","1,309.79","1,319.42","1,308.49"
"Jun 22, 2020","1,307.95","1,303.52","1,313.72","1,300.48"
"Jun 21, 2020","1,322.89","1,304.45","1,323.87","1,297.38"
"Jun 18, 2020","1,330.67","1,330.24","1,336.55","1,327.27"
"Jun 17, 2020","1,337.68","1,332.36","1,338.34","1,330.09"
"Jun 16, 2020","1,316.35","1,337.96","1,343.10","1,316.17"
"Jun 15, 2020","1,298.08","1,302.93","1,307.07","1,286.03"
"Jun 14, 2020","1,311.96","1,317.89","1,321.71","1,300.47"
"Jun 11, 2020","1,345.99","1,318.23","1,346.63","1,316.85"
"Jun 10, 2020","1,351.46","1,350.65","1,359.48","1,349.31"
"Jun 09, 2020","1,355.99","1,344.95","1,357.55","1,335.73"
"Jun 08, 2020","1,334.94","1,350.79","1,353.56","1,332.74"
"Jun 04, 2020","1,306.76","1,319.94","1,320.34","1,306.66"
"Jun 03, 2020","1,313.59","1,305.21","1,314.63","1,300.90"
"Jun 02, 2020","1,313.93","1,310.18","1,319.47","1,304.51"
"Jun 01, 2020","1,313.56","1,309.53","1,315.59","1,300.42"
"May 31, 2020","1,324.64","1,309.17","1,328.72","1,305.26"
"May 27, 2020","1,341.47","1,327.91","1,344.46","1,325.62"
"May 26, 2020","1,357.66","1,343.88","1,361.58","1,340.41"
"May 25, 2020","1,344.89","1,348.38","1,352.50","1,342.13"
"May 24, 2020","1,332.09","1,340.85","1,340.85","1,332.09"
"May 21, 2020","1,337.49","1,327.76","1,338.42","1,324.89"
"May 20, 2020","1,330.08","1,336.50","1,336.50","1,329.17"
"May 19, 2020","1,337.09","1,329.85","1,339.82","1,323.59"
"May 18, 2020","1,314.76","1,329.25","1,330.03","1,314.49"
"May 17, 2020","1,287.20","1,305.65","1,310.20","1,287.20"
"May 14, 2020","1,317.32","1,267.21","1,317.32","1,263.66"
"May 13, 2020","1,345.60","1,325.86","1,346.77","1,325.86"
"May 12, 2020","1,356.97","1,348.74","1,358.80","1,344.65"
"May 11, 2020","1,368.34","1,355.63","1,368.94","1,344.25"
"May 10, 2020","1,351.39","1,364.94","1,364.94","1,350.48"
"May 07, 2020","1,339.98","1,338.54","1,349.64","1,338.54"
"May 06, 2020","1,347.86","1,338.31","1,350.82","1,337.12"
"May 05, 2020","1,329.55","1,344.63","1,345.65","1,329.55"
"May 04, 2020","1,334.13","1,315.67","1,336.52","1,308.83"
"May 03, 2020","1,343.79","1,336.40","1,343.79","1,331.49"
"Apr 30, 2020","1,383.89","1,363.33","1,390.16","1,357.50"
"Apr 27, 2020","1,340.36","1,346.26","1,355.53","1,340.27"
"Apr 26, 2020","1,303.50","1,332.48","1,335.25","1,303.46"
"Apr 23, 2020","1,281.84","1,290.28","1,293.47","1,281.84"
"Apr 22, 2020","1,275.35","1,274.37","1,278.16","1,267.84"
"Apr 21, 2020","1,296.08","1,269.17","1,296.42","1,264.36"
"Apr 20, 2020","1,317.30","1,297.06","1,317.65","1,286.91"
"Apr 19, 2020","1,286.09","1,313.02","1,313.02","1,286.09"
"Apr 16, 2020","1,276.21","1,256.09","1,281.51","1,249.68"
"Apr 13, 2020","1,291.23","1,276.90","1,291.23","1,267.83"
"Apr 12, 2020","1,285.05","1,284.41","1,302.35","1,278.00"
"Apr 07, 2020","1,222.12","1,258.54","1,262.59","1,222.12"
"Apr 06, 2020","1,178.63","1,203.15","1,204.06","1,174.63"
"Apr 05, 2020","1,171.29","1,147.72","1,180.14","1,145.94"
"Apr 02, 2020","1,159.45","1,163.33","1,175.99","1,157.92"
"Apr 01, 2020","1,162.54","1,151.74","1,162.79","1,145.03"
