Date,Open,Close,High,Low
"Jul 29, 2021","2,480.90","2,493.70","2,496.60","2,473.30"
"Jul 28, 2021","2,454.00","2,468.70","2,472.60","2,448.70"
"Jul 27, 2021","2,465.00","2,451.60","2,468.20","2,443.20"
"Jul 26, 2021","2,448.70","2,471.20","2,471.60","2,439.80"
"Jul 23, 2021","2,435.40","2,455.00","2,459.40","2,434.00"
"Jul 22, 2021","2,426.20","2,424.90","2,441.80","2,416.80"
"Jul 21, 2021","2,371.80","2,410.80","2,411.90","2,367.00"
"Jul 20, 2021","2,359.40","2,354.80","2,367.90","2,326.80"
"Jul 19, 2021","2,390.90","2,342.00","2,397.30","2,328.80"
"Jul 16, 2021","2,428.10","2,415.60","2,435.20","2,404.20"
"Jul 15, 2021","2,440.80","2,422.00","2,445.70","2,418.60"
"Jul 14, 2021","2,447.20","2,456.00","2,466.80","2,445.20"
"Jul 13, 2021","2,466.20","2,451.10","2,466.20","2,443.20"
"Jul 12, 2021","2,442.80","2,463.10","2,465.30","2,432.00"
"Jul 09, 2021","2,411.00","2,441.10","2,443.00","2,410.20"
"Jul 08, 2021","2,446.90","2,399.20","2,447.70","2,381.70"
"Jul 07, 2021","2,468.20","2,462.10","2,477.50","2,451.10"
"Jul 06, 2021","2,475.60","2,456.50","2,479.20","2,450.60"
"Jul 05, 2021","2,462.80","2,478.50","2,485.80","2,450.60"
"Jul 02, 2021","2,471.60","2,463.10","2,473.10","2,456.90"
"Jul 01, 2021","2,460.60","2,463.30","2,474.60","2,438.40"
"Jun 30, 2021","2,471.20","2,444.20","2,474.10","2,429.60"
"Jun 29, 2021","2,462.10","2,470.20","2,480.40","2,461.60"
"Jun 28, 2021","2,481.90","2,456.20","2,490.70","2,455.00"
"Jun 25, 2021","2,478.70","2,483.80","2,485.80","2,475.60"
"Jun 24, 2021","2,447.70","2,476.00","2,477.50","2,445.70"
"Jun 23, 2021","2,466.20","2,442.30","2,474.10","2,441.30"
"Jun 22, 2021","2,474.60","2,466.80","2,475.10","2,454.50"
"Jun 21, 2021","2,436.40","2,472.60","2,474.10","2,434.20"
"Jun 18, 2021","2,496.10","2,451.10","2,501.90","2,449.60"
"Jun 17, 2021","2,497.60","2,498.80","2,506.80","2,496.60"
"Jun 16, 2021","2,508.80","2,503.40","2,509.60","2,497.30"
"Jun 15, 2021","2,508.80","2,501.20","2,512.00","2,492.40"
"Jun 14, 2021","2,507.80","2,502.70","2,513.90","2,495.80"
"Jun 11, 2021","2,508.60","2,515.70","2,517.80","2,504.90"
"Jun 10, 2021","2,517.30","2,507.30","2,520.60","2,495.80"
"Jun 09, 2021","2,525.40","2,517.60","2,530.80","2,512.70"
"Jun 08, 2021","2,528.40","2,524.00","2,535.70","2,513.70"
"Jun 07, 2021","2,497.60","2,524.40","2,526.40","2,494.60"
"Jun 04, 2021","2,489.70","2,499.80","2,500.50","2,487.80"
"Jun 03, 2021","2,479.00","2,488.80","2,491.70","2,464.30"
"Jun 02, 2021","2,479.90","2,480.70","2,484.80","2,469.20"
"Jun 01, 2021","2,472.10","2,476.30","2,499.00","2,471.60"
"May 31, 2021","2,460.90","2,461.80","2,471.60","2,458.70"
"May 28, 2021","2,451.30","2,461.80","2,463.10","2,448.70"
"May 27, 2021","2,417.10","2,449.10","2,455.00","2,416.80"
"May 26, 2021","2,437.90","2,421.50","2,443.80","2,412.90"
"May 25, 2021","2,438.60","2,434.40","2,444.70","2,432.50"
"May 24, 2021","2,433.00","2,433.50","2,441.80","2,424.20"
"May 21, 2021","2,402.90","2,422.70","2,423.20","2,397.30"
"May 20, 2021","2,385.10","2,396.30","2,396.30","2,365.50"
"May 19, 2021","2,387.00","2,375.30","2,402.40","2,352.30"
"May 18, 2021","2,430.10","2,413.90","2,435.40","2,406.80"
"May 17, 2021","2,411.50","2,411.00","2,417.80","2,396.80"
"May 14, 2021","2,388.00","2,401.70","2,402.20","2,368.90"
"May 13, 2021","2,342.80","2,373.10","2,382.60","2,316.10"
"May 12, 2021","2,370.40","2,371.40","2,379.70","2,351.30"
"May 11, 2021","2,385.60","2,366.00","2,387.20","2,352.60"
"May 10, 2021","2,397.60","2,404.60","2,406.60","2,390.40"
"May 07, 2021","2,388.00","2,386.80","2,389.00","2,367.40"
"May 06, 2021","2,378.90","2,376.20","2,392.90","2,362.60"
"May 05, 2021","2,343.20","2,371.40","2,372.30","2,336.20"
"May 04, 2021","2,370.40","2,323.70","2,377.20","2,320.50"
"May 03, 2021","2,343.70","2,367.40","2,372.30","2,341.10"
"Apr 30, 2021","2,357.20","2,339.60","2,364.50","2,333.90"
"Apr 29, 2021","2,377.20","2,352.60","2,379.70","2,340.60"
"Apr 28, 2021","2,376.80","2,369.90","2,379.20","2,361.10"
"Apr 27, 2021","2,372.80","2,372.10","2,378.70","2,359.60"
"Apr 26, 2021","2,364.00","2,376.00","2,379.70","2,356.90"
"Apr 23, 2021","2,358.20","2,364.00","2,364.80","2,347.90"
"Apr 22, 2021","2,350.10","2,364.50","2,367.00","2,343.00"
"Apr 21, 2021","2,346.90","2,340.80","2,352.30","2,317.60"
"Apr 20, 2021","2,393.60","2,332.70","2,397.30","2,328.30"
"Apr 19, 2021","2,397.80","2,392.40","2,404.60","2,389.40"
"Apr 16, 2021","2,374.30","2,395.80","2,398.50","2,373.30"
"Apr 15, 2021","2,380.20","2,374.80","2,384.60","2,367.90"
"Apr 14, 2021","2,382.60","2,377.70","2,383.60","2,364.50"
"Apr 13, 2021","2,371.10","2,379.70","2,384.60","2,367.00"
"Apr 12, 2021","2,362.10","2,365.80","2,378.20","2,356.90"
"Apr 09, 2021","2,382.40","2,365.00","2,388.00","2,364.00"
"Apr 08, 2021","2,405.60","2,379.70","2,407.60","2,373.80"
"Apr 07, 2021","2,395.80","2,391.90","2,403.20","2,380.70"
"Apr 06, 2021","2,412.90","2,396.80","2,414.90","2,394.30"
"Apr 01, 2021","2,392.40","2,391.90","2,396.30","2,386.10"
"Mar 31, 2021","2,388.00","2,385.80","2,398.30","2,384.30"
"Mar 30, 2021","2,374.80","2,385.10","2,391.40","2,367.90"
"Mar 29, 2021","2,364.00","2,363.60","2,369.40","2,354.00"
"Mar 26, 2021","2,359.90","2,360.80","2,364.00","2,347.90"
"Mar 25, 2021","2,336.40","2,343.50","2,347.40","2,321.00"
"Mar 24, 2021","2,315.80","2,341.50","2,342.80","2,313.70"
"Mar 23, 2021","2,342.00","2,333.20","2,342.00","2,323.90"
"Mar 22, 2021","2,325.70","2,348.60","2,349.30","2,324.40"
"Mar 19, 2021","2,328.10","2,340.10","2,357.70","2,324.90"
"Mar 18, 2021","2,362.30","2,356.40","2,366.70","2,346.20"
"Mar 17, 2021","2,350.60","2,350.80","2,355.90","2,341.50"
"Mar 16, 2021","2,346.40","2,346.90","2,352.30","2,339.80"
"Mar 15, 2021","2,345.20","2,334.90","2,363.80","2,326.60"
"Mar 12, 2021","2,355.20","2,359.20","2,365.20","2,349.30"
"Mar 11, 2021","2,351.30","2,360.60","2,369.40","2,350.80"
"Mar 10, 2021","2,325.40","2,340.10","2,344.00","2,321.50"
"Mar 09, 2021","2,318.10","2,330.50","2,335.20","2,311.70"
"Mar 08, 2021","2,265.70","2,316.10","2,322.00","2,255.70"
"Mar 05, 2021","2,244.40","2,246.20","2,277.40","2,236.60"
"Mar 04, 2021","2,245.70","2,258.40","2,268.20","2,229.10"
"Mar 03, 2021","2,271.10","2,254.20","2,283.80","2,231.50"
"Mar 02, 2021","2,263.00","2,257.90","2,281.40","2,255.90"
"Mar 01, 2021","2,259.10","2,274.10","2,275.50","2,255.90"
"Feb 26, 2021","2,223.90","2,233.40","2,251.10","2,217.30"
"Feb 25, 2021","2,276.20","2,255.40","2,279.70","2,254.00"
"Feb 24, 2021","2,241.30","2,258.90","2,262.10","2,235.40"
"Feb 23, 2021","2,255.40","2,241.50","2,265.70","2,211.70"
"Feb 22, 2021","2,244.70","2,249.10","2,253.00","2,232.90"
"Feb 19, 2021","2,246.70","2,261.30","2,267.20","2,233.40"
"Feb 18, 2021","2,267.70","2,241.50","2,275.50","2,236.40"
"Feb 17, 2021","2,285.10","2,264.80","2,293.10","2,259.80"
"Feb 16, 2021","2,306.80","2,292.40","2,310.50","2,289.70"
"Feb 15, 2021","2,308.30","2,307.60","2,312.70","2,303.90"
"Feb 12, 2021","2,273.80","2,289.20","2,289.40","2,254.50"
"Feb 11, 2021","2,277.40","2,278.90","2,284.80","2,273.10"
"Feb 10, 2021","2,286.00","2,274.10","2,288.70","2,261.30"
"Feb 09, 2021","2,289.70","2,278.90","2,292.60","2,273.30"
"Feb 08, 2021","2,276.00","2,291.70","2,299.00","2,271.10"
"Feb 05, 2021","2,243.70","2,257.40","2,276.00","2,242.50"
"Feb 04, 2021","2,202.60","2,238.80","2,245.20","2,197.80"
"Feb 03, 2021","2,223.20","2,202.20","2,224.90","2,195.30"
"Feb 02, 2021","2,145.90","2,155.70","2,164.20","2,145.20"
"Feb 01, 2021","2,123.90","2,130.20","2,138.10","2,111.70"
"Jan 29, 2021","2,110.90","2,105.80","2,128.30","2,102.40"
"Jan 28, 2021","2,098.40","2,139.30","2,143.90","2,081.80"
"Jan 27, 2021","2,139.80","2,116.60","2,147.80","2,092.60"
"Jan 26, 2021","2,121.40","2,148.60","2,154.20","2,115.60"
"Jan 25, 2021","2,170.60","2,123.40","2,173.10","2,116.10"
"Jan 22, 2021","2,170.10","2,157.40","2,173.10","2,140.50"
"Jan 21, 2021","2,227.10","2,189.20","2,229.50","2,188.90"
"Jan 20, 2021","2,203.10","2,211.70","2,212.90","2,196.80"
"Jan 19, 2021","2,211.40","2,191.40","2,211.70","2,189.70"
"Jan 18, 2021","2,176.50","2,197.20","2,198.70","2,173.50"
"Jan 15, 2021","2,203.80","2,179.70","2,215.30","2,164.70"
"Jan 14, 2021","2,212.70","2,207.00","2,228.10","2,205.80"
"Jan 13, 2021","2,204.30","2,215.10","2,221.70","2,198.00"
"Jan 12, 2021","2,217.80","2,204.10","2,221.40","2,196.30"
"Jan 11, 2021","2,213.20","2,212.20","2,220.50","2,190.90"
"Jan 08, 2021","2,238.10","2,217.30","2,240.80","2,209.50"
"Jan 07, 2021","2,223.70","2,215.80","2,223.70","2,203.10"
"Jan 06, 2021","2,166.90","2,213.90","2,219.80","2,162.50"
"Jan 05, 2021","2,165.90","2,160.60","2,176.20","2,151.30"
"Jan 04, 2021","2,180.90","2,173.10","2,190.20","2,163.20"
"Dec 30, 2020","2,169.40","2,165.00","2,175.20","2,161.60"
"Dec 29, 2020","2,178.20","2,166.90","2,179.40","2,160.60"
"Dec 28, 2020","2,171.10","2,169.60","2,175.50","2,165.40"
"Dec 23, 2020","2,136.80","2,153.70","2,156.70","2,132.20"
"Dec 22, 2020","2,091.80","2,124.90","2,126.30","2,091.80"
"Dec 21, 2020","2,086.00","2,082.80","2,104.80","2,049.60"
"Dec 18, 2020","2,133.20","2,138.30","2,155.70","2,132.70"
"Dec 17, 2020","2,150.10","2,142.70","2,155.70","2,142.50"
"Dec 16, 2020","2,142.20","2,138.80","2,159.80","2,131.00"
"Dec 15, 2020","2,113.40","2,135.90","2,139.10","2,113.20"
"Dec 14, 2020","2,128.80","2,118.80","2,142.50","2,118.00"
"Dec 11, 2020","2,139.30","2,121.40","2,142.00","2,109.70"
"Dec 10, 2020","2,154.90","2,144.20","2,160.60","2,126.80"
"Dec 09, 2020","2,175.00","2,148.30","2,176.70","2,147.10"
"Dec 08, 2020","2,156.70","2,156.40","2,162.00","2,141.80"
"Dec 07, 2020","2,166.70","2,162.50","2,166.70","2,148.10"
"Dec 04, 2020","2,155.90","2,169.40","2,171.10","2,154.90"
"Dec 03, 2020","2,154.70","2,152.50","2,155.70","2,141.50"
"Dec 02, 2020","2,150.30","2,148.30","2,154.90","2,130.00"
"Dec 01, 2020","2,163.50","2,161.80","2,170.30","2,152.80"
"Nov 30, 2020","2,173.80","2,157.20","2,186.50","2,154.90"
"Nov 27, 2020","2,169.60","2,186.20","2,189.40","2,168.70"
"Nov 26, 2020","2,186.00","2,171.80","2,188.90","2,171.80"
"Nov 25, 2020","2,180.10","2,180.60","2,185.30","2,157.20"
"Nov 24, 2020","2,156.40","2,164.50","2,165.90","2,146.90"
"Nov 23, 2020","2,138.10","2,122.70","2,151.00","2,122.20"
"Nov 20, 2020","2,102.10","2,120.90","2,127.30","2,101.40"
"Nov 19, 2020","2,102.80","2,104.80","2,118.50","2,093.60"
"Nov 18, 2020","2,091.60","2,112.70","2,116.60","2,087.90"
"Nov 17, 2020","2,084.00","2,095.50","2,100.40","2,076.20"
"Nov 16, 2020","2,064.20","2,083.30","2,095.00","2,053.00"
"Nov 13, 2020","2,028.00","2,043.00","2,049.10","2,024.30"
"Nov 12, 2020","2,033.20","2,034.90","2,048.10","2,023.60"
"Nov 11, 2020","2,048.80","2,050.00","2,056.40","2,033.40"
"Nov 10, 2020","2,029.70","2,037.30","2,044.70","2,011.20"
"Nov 09, 2020","1,953.50","2,025.60","2,047.80","1,948.00"
"Nov 06, 2020","1,921.90","1,922.10","1,935.60","1,901.80"
"Nov 05, 2020","1,903.80","1,926.30","1,932.20","1,902.30"
"Nov 04, 2020","1,821.40","1,888.90","1,893.30","1,812.60"
"Nov 03, 2020","1,807.70","1,851.50","1,852.50","1,805.50"
"Nov 02, 2020","1,751.50","1,794.20","1,795.70","1,736.50"
"Oct 30, 2020","1,725.00","1,749.70","1,754.10","1,722.60"
"Oct 29, 2020","1,755.80","1,742.40","1,762.90","1,719.40"
"Oct 28, 2020","1,786.40","1,746.80","1,788.80","1,739.50"
"Oct 27, 2020","1,849.00","1,819.20","1,852.70","1,817.70"
"Oct 26, 2020","1,851.00","1,846.60","1,873.00","1,844.60"
"Oct 23, 2020","1,862.20","1,881.30","1,889.10","1,860.30"
"Oct 22, 2020","1,845.60","1,858.80","1,869.50","1,837.50"
"Oct 21, 2020","1,901.30","1,860.30","1,901.30","1,859.30"
"Oct 20, 2020","1,884.70","1,899.90","1,908.70","1,876.90"
"Oct 19, 2020","1,904.80","1,889.80","1,910.40","1,883.00"
"Oct 16, 2020","1,872.00","1,890.10","1,897.90","1,856.30"
"Oct 15, 2020","1,888.90","1,860.30","1,888.90","1,848.00"
"Oct 14, 2020","1,909.40","1,912.10","1,925.30","1,902.80"
"Oct 13, 2020","1,923.80","1,908.50","1,924.10","1,900.40"
"Oct 12, 2020","1,915.50","1,922.40","1,927.80","1,907.70"
"Oct 09, 2020","1,910.40","1,911.40","1,919.90","1,898.90"
"Oct 08, 2020","1,904.50","1,910.20","1,914.50","1,897.70"
"Oct 07, 2020","1,886.90","1,895.50","1,898.90","1,886.20"
"Oct 06, 2020","1,886.00","1,894.20","1,903.80","1,871.30"
"Oct 05, 2020","1,876.70","1,877.60","1,879.30","1,861.20"
"Oct 02, 2020","1,835.60","1,858.50","1,859.30","1,834.60"
"Oct 01, 2020","1,870.00","1,859.00","1,879.30","1,849.00"
"Sep 30, 2020","1,842.20","1,854.20","1,867.30","1,842.20"
"Sep 29, 2020","1,862.20","1,860.50","1,875.00","1,852.20"
"Sep 28, 2020","1,846.30","1,867.60","1,870.50","1,841.70"
"Sep 25, 2020","1,841.00","1,822.30","1,846.60","1,807.20"
"Sep 24, 2020","1,820.70","1,843.90","1,862.50","1,819.90"
"Sep 23, 2020","1,858.80","1,843.90","1,875.00","1,843.90"
"Sep 22, 2020","1,847.00","1,842.90","1,860.30","1,832.40"
"Sep 21, 2020","1,890.60","1,831.90","1,895.00","1,830.00"
"Sep 18, 2020","1,917.00","1,901.80","1,928.50","1,900.40"
"Sep 17, 2020","1,915.00","1,923.30","1,930.70","1,913.80"
"Sep 16, 2020","1,947.30","1,945.10","1,952.70","1,930.00"
"Sep 15, 2020","1,937.00","1,946.10","1,953.70","1,921.20"
"Sep 14, 2020","1,946.10","1,929.80","1,946.10","1,922.40"
"Sep 11, 2020","1,932.70","1,939.20","1,943.90","1,926.30"
"Sep 10, 2020","1,932.20","1,937.80","1,953.70","1,925.30"
"Sep 09, 2020","1,897.90","1,933.90","1,935.80","1,894.00"
"Sep 08, 2020","1,935.30","1,894.80","1,935.80","1,877.20"
"Sep 07, 2020","1,911.40","1,929.70","1,932.20","1,904.30"
"Sep 04, 2020","1,903.50","1,896.20","1,935.10","1,882.50"
"Sep 03, 2020","1,958.30","1,911.90","1,969.80","1,902.80"
"Sep 02, 2020","1,928.20","1,940.50","1,960.00","1,926.00"
"Sep 01, 2020","1,933.20","1,916.30","1,942.90","1,899.90"
"Aug 31, 2020","1,953.50","1,919.50","1,964.00","1,915.00"
"Aug 28, 2020","1,952.20","1,940.00","1,954.70","1,924.30"
"Aug 27, 2020","1,967.40","1,942.40","1,967.40","1,942.00"
"Aug 26, 2020","1,949.30","1,968.60","1,968.80","1,948.50"
"Aug 25, 2020","1,979.80","1,959.50","1,987.90","1,959.50"
"Aug 24, 2020","1,946.30","1,966.40","1,968.80","1,944.40"
"Aug 21, 2020","1,941.00","1,925.50","1,942.20","1,903.80"
"Aug 20, 2020","1,938.50","1,933.60","1,948.00","1,927.50"
"Aug 19, 2020","1,935.80","1,960.00","1,960.50","1,929.20"
"Aug 18, 2020","1,936.60","1,940.50","1,971.30","1,927.30"
"Aug 17, 2020","1,963.70","1,951.20","1,967.60","1,940.50"
"Aug 14, 2020","1,972.00","1,958.10","1,972.00","1,937.00"
"Aug 13, 2020","1,990.60","1,981.10","2,001.60","1,979.60"
"Aug 12, 2020","1,970.30","1,996.50","2,000.60","1,970.10"
"Aug 11, 2020","1,942.00","1,975.50","1,984.50","1,942.00"
"Aug 10, 2020","1,910.20","1,920.40","1,923.10","1,900.80"
"Aug 07, 2020","1,905.80","1,907.00","1,912.60","1,880.80"
"Aug 06, 2020","1,924.30","1,903.00","1,939.00","1,890.10"
"Aug 05, 2020","1,930.20","1,929.50","1,944.90","1,919.50"
"Aug 04, 2020","1,909.90","1,916.00","1,921.40","1,893.00"
"Aug 03, 2020","1,867.80","1,893.00","1,896.70","1,852.00"
"Jul 31, 2020","1,894.00","1,867.10","1,909.70","1,865.70"
"Jul 30, 2020","1,950.00","1,879.80","1,951.70","1,867.60"
"Jul 29, 2020","1,947.10","1,942.00","1,952.50","1,927.80"
"Jul 28, 2020","1,957.60","1,946.10","1,966.40","1,924.80"
"Jul 27, 2020","1,956.80","1,956.60","1,971.00","1,945.60"
"Jul 24, 2020","1,976.20","1,962.20","1,978.40","1,950.50"
"Jul 23, 2020","2,017.30","1,999.40","2,022.20","1,989.90"
"Jul 22, 2020","2,020.50","2,012.10","2,032.90","2,004.30"
"Jul 21, 2020","2,039.30","2,025.10","2,066.20","2,021.70"
"Jul 20, 2020","1,988.70","2,015.80","2,021.70","1,976.20"
"Jul 17, 2020","1,988.70","1,990.10","1,991.10","1,974.70"
"Jul 16, 2020","1,969.10","1,984.20","1,987.70","1,966.40"
"Jul 15, 2020","1,960.30","1,975.70","1,985.00","1,948.80"
"Jul 14, 2020","1,931.00","1,937.50","1,938.50","1,916.80"
"Jul 13, 2020","1,949.50","1,949.80","1,953.20","1,922.40"
"Jul 10, 2020","1,896.00","1,925.30","1,927.30","1,891.10"
"Jul 09, 2020","1,948.80","1,901.10","1,949.80","1,899.70"
"Jul 08, 2020","1,938.50","1,939.50","1,958.80","1,933.20"
"Jul 07, 2020","1,941.50","1,949.80","1,955.70","1,933.90"
"Jul 06, 2020","1,959.50","1,952.70","1,970.50","1,941.50"
"Jul 03, 2020","1,944.20","1,919.20","1,944.40","1,911.60"
"Jul 02, 2020","1,899.40","1,936.60","1,945.80","1,897.00"
"Jul 01, 2020","1,892.80","1,881.30","1,893.50","1,850.00"
"Jun 30, 2020","1,898.20","1,886.90","1,898.20","1,871.00"
"Jun 29, 2020","1,864.40","1,894.00","1,903.30","1,860.00"
"Jun 26, 2020","1,892.80","1,861.20","1,903.30","1,860.80"
"Jun 25, 2020","1,858.80","1,872.50","1,880.30","1,836.50"
"Jun 24, 2020","1,923.80","1,865.40","1,938.00","1,864.20"
"Jun 23, 2020","1,907.20","1,931.90","1,936.30","1,902.80"
"Jun 22, 2020","1,887.90","1,896.50","1,916.30","1,878.80"
"Jun 19, 2020","1,904.50","1,905.00","1,915.50","1,900.10"
"Jun 18, 2020","1,898.70","1,891.10","1,923.80","1,875.20"
"Jun 17, 2020","1,914.30","1,901.60","1,929.80","1,892.80"
"Jun 16, 2020","1,875.50","1,904.80","1,930.00","1,872.80"
"Jun 15, 2020","1,784.50","1,841.90","1,851.20","1,780.00"
"Jun 12, 2020","1,817.50","1,846.30","1,874.20","1,813.80"
"Jun 11, 2020","1,879.60","1,838.80","1,892.80","1,837.30"
"Jun 10, 2020","1,968.30","1,932.90","1,973.50","1,925.80"
"Jun 09, 2020","1,984.00","1,948.00","1,985.00","1,923.80"
"Jun 08, 2020","1,966.70","1,977.90","1,994.30","1,960.50"
"Jun 05, 2020","1,948.50","1,974.20","1,977.70","1,942.40"
"Jun 04, 2020","1,909.40","1,920.90","1,941.00","1,896.00"
"Jun 03, 2020","1,875.40","1,921.40","1,922.90","1,874.50"
"Jun 02, 2020","1,826.50","1,855.10","1,862.70","1,814.30"
"Jun 01, 2020","1,804.00","1,809.90","1,811.30","1,782.00"
"May 29, 2020","1,780.30","1,777.60","1,797.70","1,773.50"
"May 28, 2020","1,770.80","1,792.50","1,800.10","1,763.40"
"May 27, 2020","1,745.30","1,750.00","1,782.00","1,733.80"
"May 26, 2020","1,738.20","1,744.60","1,748.80","1,729.20"
"May 25, 2020","1,706.00","1,719.90","1,719.90","1,690.80"
"May 22, 2020","1,650.20","1,691.30","1,699.10","1,643.10"
"May 21, 2020","1,658.80","1,668.80","1,689.10","1,658.50"
"May 20, 2020","1,662.40","1,682.00","1,685.20","1,628.90"
"May 19, 2020","1,719.20","1,666.30","1,719.70","1,652.90"
"May 18, 2020","1,659.50","1,700.10","1,705.70","1,656.80"
"May 15, 2020","1,656.80","1,634.50","1,660.50","1,628.20"
"May 14, 2020","1,654.60","1,635.50","1,666.30","1,604.70"
"May 13, 2020","1,688.30","1,668.30","1,691.00","1,666.60"
"May 12, 2020","1,691.30","1,704.00","1,708.70","1,690.30"
"May 11, 2020","1,706.90","1,687.10","1,716.20","1,679.30"
"May 08, 2020","1,689.80","1,691.80","1,695.00","1,674.40"
"May 07, 2020","1,672.70","1,673.70","1,684.90","1,658.30"
"May 06, 2020","1,683.70","1,665.10","1,698.40","1,662.70"
"May 05, 2020","1,677.80","1,687.40","1,689.80","1,657.50"
"May 04, 2020","1,660.70","1,654.80","1,684.00","1,652.90"
"Apr 30, 2020","1,770.50","1,718.20","1,778.80","1,711.80"
"Apr 29, 2020","1,713.80","1,755.30","1,757.10","1,713.80"
"Apr 28, 2020","1,693.20","1,720.20","1,744.60","1,693.20"
"Apr 27, 2020","1,680.00","1,689.30","1,691.80","1,667.10"
"Apr 24, 2020","1,621.10","1,637.00","1,667.80","1,620.80"
"Apr 23, 2020","1,648.00","1,654.60","1,668.00","1,632.10"
"Apr 22, 2020","1,622.30","1,632.30","1,635.30","1,615.50"
"Apr 21, 2020","1,642.90","1,600.50","1,649.70","1,599.80"
"Apr 20, 2020","1,666.60","1,662.40","1,671.20","1,634.30"
"Apr 17, 2020","1,672.20","1,661.00","1,685.90","1,651.90"
"Apr 16, 2020","1,660.00","1,631.60","1,669.30","1,625.20"
"Apr 15, 2020","1,696.70","1,626.20","1,708.40","1,626.20"
"Apr 14, 2020","1,732.80","1,711.10","1,735.80","1,705.00"
"Apr 09, 2020","1,727.20","1,717.20","1,729.00","1,689.60"
"Apr 08, 2020","1,678.10","1,691.00","1,697.20","1,673.20"
"Apr 07, 2020","1,717.50","1,695.20","1,742.70","1,672.20"
"Apr 06, 2020","1,641.20","1,657.00","1,669.30","1,637.00"
"Apr 03, 2020","1,621.80","1,596.40","1,628.70","1,596.40"
"Apr 02, 2020","1,619.70","1,634.00","1,639.50","1,590.80"
"Apr 01, 2020","1,612.80","1,603.00","1,632.10","1,597.90"
